ORDERNUMBER,QUANTITYORDERED,PRODUCTLINE,PRICEEACH,CUSTOMERNAME,PHONE,STATE,ORDERDATE
10208,38,Ships,74.67,"Saveley & Henriot, Co.",78.32.5555,,27-05-2011 00:00
10222,31,Ships,62.67,Collectable Mini Designs Co.,7605558146,CA,28-05-2011 00:00
10233,36,Ships,70.67,Tekni Collectables Inc.,2015559350,NJ,29-05-2011 00:00
10248,36,Ships,71.34,Land of Toys Inc.,2125557818,NY,30-05-2011 00:00
10261,34,Ships,62,Quebec Home Shopping Network,(514) 555-8054,Quebec,31-05-2011 00:00
10273,21,Ships,65.34,Petit Auto,(02) 5554 67,,01-06-2011 00:00
10283,45,Ships,78.67,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,02-06-2011 00:00
10295,26,Ships,75.34,Gifts4AllAges.com,6175559555,MA,03-06-2011 00:00
10306,50,Ships,54,"AV Stores, Co.",(171) 555-1555,,04-06-2011 00:00
10315,41,Ships,62,La Rochelle Gifts,40.67.8555,,05-06-2011 00:00
10326,39,Ships,60,"Volvo Model Replicas, Co",0921-12 3555,,06-06-2011 00:00
10339,22,Ships,100,"Tokyo Collectables, Ltd",+81 3 3584 0555,Tokyo,07-06-2011 00:00
10350,46,Ships,76.67,Euro Shopping Channel,(91) 555 94 44,,08-06-2011 00:00
10373,44,Ships,100,"Oulu Toy Supplies, Inc.",981-443655,,09-06-2011 00:00
10385,25,Ships,77.34,Mini Gifts Distributors Ltd.,4155551450,CA,10-06-2011 00:00
10396,39,Ships,66.67,Mini Gifts Distributors Ltd.,4155551450,CA,11-06-2011 00:00
10414,37,Ships,71.34,Gifts4AllAges.com,6175559555,MA,12-06-2011 00:00
10106,31,Planes,100,Rovelli Gifts,035-640555,,13-06-2011 00:00
10120,47,Planes,82.21,"Australian Collectors, Co.",03 9520 4555,Victoria,14-06-2011 00:00
10133,24,Planes,77.64,Euro Shopping Channel,(91) 555 94 44,,15-06-2011 00:00
10143,36,Planes,100,Mini Creations Ltd.,5085559555,MA,16-06-2011 00:00
10156,48,Planes,100,Euro Shopping Channel,(91) 555 94 44,,17-06-2011 00:00
10168,28,Planes,98.65,Technics Stores Inc.,6505556809,CA,18-06-2011 00:00
10199,48,Planes,83.12,West Coast Collectables Co.,3105553722,CA,19-06-2011 00:00
10210,21,Planes,78.55,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,20-06-2011 00:00
10223,25,Planes,100,"Australian Collectors, Co.",03 9520 4555,Victoria,21-06-2011 00:00
10235,25,Planes,100,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,22-06-2011 00:00
10250,31,Planes,91.34,The Sharp Gifts Warehouse,4085553659,CA,23-06-2011 00:00
10262,40,Planes,84.03,Euro Shopping Channel,(91) 555 94 44,,24-06-2011 00:00
10275,32,Planes,89.51,La Rochelle Gifts,40.67.8555,,25-06-2011 00:00
10284,24,Planes,83.12,"Norway Gifts By Mail, Co.",+47 2212 1555,,26-06-2011 00:00
10296,42,Planes,100,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,,27-06-2011 00:00
10308,21,Planes,100,Mini Classics,9145554562,NY,28-06-2011 00:00
10316,34,Planes,82.21,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,29-06-2011 00:00
10328,27,Planes,100,Rovelli Gifts,035-640555,,30-06-2011 00:00
10340,30,Planes,88.6,Enaco Distributors,(93) 203 4555,,01-07-2011 00:00
10353,39,Planes,100,Gift Ideas Corp.,2035554407,CT,02-07-2011 00:00
10361,20,Planes,60.54,Souveniers And Things Co.,+61 2 9495 8555,NSW,03-07-2011 00:00
10375,37,Planes,81.87,La Rochelle Gifts,40.67.8555,,04-07-2011 00:00
10388,46,Planes,100,FunGiftIdeas.com,5085552555,MA,05-07-2011 00:00
10398,47,Planes,87.69,Reims Collectables,26.47.1555,,06-07-2011 00:00
10401,11,Planes,100,Tekni Collectables Inc.,2015559350,NJ,07-07-2011 00:00
10416,23,Planes,91.34,L'ordine Souveniers,0522-556555,,08-07-2011 00:00
10105,29,Ships,70.15,Danish Wholesale Imports,31 12 3555,,09-07-2011 00:00
10117,38,Ships,79.68,"Dragon Souveniers, Ltd.",+65 221 7555,,10-07-2011 00:00
10128,32,Ships,97,Euro Shopping Channel,(91) 555 94 44,,11-07-2011 00:00
10142,43,Ships,84.01,Mini Gifts Distributors Ltd.,4155551450,CA,12-07-2011 00:00
10153,31,Ships,87.48,Euro Shopping Channel,(91) 555 94 44,,13-07-2011 00:00
10166,29,Ships,100,FunGiftIdeas.com,5085552555,MA,14-07-2011 00:00
10177,31,Ships,88.34,CAF Imports,+34 913 728 555,,15-07-2011 00:00
10185,30,Ships,94.4,Mini Creations Ltd.,5085559555,MA,16-07-2011 00:00
10196,50,Ships,94.4,Super Scale Inc.,2035559545,CT,17-07-2011 00:00
10208,40,Ships,80.55,"Saveley & Henriot, Co.",78.32.5555,,18-07-2011 00:00
10221,23,Ships,97,Petit Auto,(02) 5554 67,,19-07-2011 00:00
10232,26,Ships,88.34,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,20-07-2011 00:00
10248,40,Ships,100,Land of Toys Inc.,2125557818,NY,21-07-2011 00:00
10273,21,Ships,100,Petit Auto,(02) 5554 67,,22-07-2011 00:00
10282,43,Ships,86.61,Mini Gifts Distributors Ltd.,4155551450,CA,23-07-2011 00:00
10293,29,Ships,71.89,Amica Models & Co.,011-4988555,,24-07-2011 00:00
10306,38,Ships,91.81,"AV Stores, Co.",(171) 555-1555,,25-07-2011 00:00
10314,23,Ships,76.22,Heintze Collectables,86 21 3555,,26-07-2011 00:00
10327,20,Ships,100,Danish Wholesale Imports,31 12 3555,,27-07-2011 00:00
10337,36,Ships,70.3,Classic Legends Inc.,2125558493,NY,28-07-2011 00:00
10350,28,Ships,100,Euro Shopping Channel,(91) 555 94 44,,29-07-2011 00:00
10372,44,Ships,100,"Tokyo Collectables, Ltd",+81 3 3584 0555,Tokyo,30-07-2011 00:00
10384,49,Ships,100,Corporate Gift Ideas Co.,6505551386,CA,31-07-2011 00:00
10397,32,Ships,80.55,Alpha Cognac,61.77.6555,,01-08-2011 00:00
10414,34,Ships,100,Gifts4AllAges.com,6175559555,MA,02-08-2011 00:00
10106,30,Ships,100,Rovelli Gifts,035-640555,,03-08-2011 00:00
10119,29,Ships,94.14,Salzburg Collectables,6562-9555,,04-08-2011 00:00
10131,22,Ships,85.99,Gift Ideas Corp.,2035554407,CT,05-08-2011 00:00
10143,26,Ships,100,Mini Creations Ltd.,5085559555,MA,06-08-2011 00:00
10155,32,Ships,91.43,"Toys of Finland, Co.",90-224 8555,,07-08-2011 00:00
10167,29,Ships,100,Scandinavian Gift Ideas,0695-34 6555,,08-08-2011 00:00
10178,34,Ships,96.86,Alpha Cognac,61.77.6555,,09-08-2011 00:00
10186,24,Ships,99.57,"Double Decker Gift Stores, Ltd",(171) 555-7555,,10-08-2011 00:00
10197,24,Ships,90.52,Enaco Distributors,(93) 203 4555,,11-08-2011 00:00
10209,33,Ships,88.71,"Men 'R' US Retailers, Ltd.",2155554369,CA,12-08-2011 00:00
10222,26,Ships,100,Collectable Mini Designs Co.,7605558146,CA,13-08-2011 00:00
10249,40,Ships,95.95,Cambridge Collectables Co.,6175555555,MA,14-08-2011 00:00
10262,44,Ships,94.14,Euro Shopping Channel,(91) 555 94 44,,15-08-2011 00:00
10274,24,Ships,90.52,Collectables For Less Inc.,6175558555,MA,16-08-2011 00:00
10283,20,Ships,94.14,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,17-08-2011 00:00
10296,34,Ships,100,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,,18-08-2011 00:00
10307,34,Ships,97.76,"Classic Gift Ideas, Inc",2155554695,PA,19-08-2011 00:00
10316,45,Ships,93.24,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,20-08-2011 00:00
10328,41,Ships,100,Rovelli Gifts,035-640555,,21-08-2011 00:00
10339,55,Ships,71.25,"Tokyo Collectables, Ltd",+81 3 3584 0555,Tokyo,22-08-2011 00:00
10352,23,Ships,100,Auto-Moto Classics Inc.,6175558428,MA,23-08-2011 00:00
10361,24,Ships,45.39,Souveniers And Things Co.,+61 2 9495 8555,NSW,24-08-2011 00:00
10373,32,Ships,84.41,"Oulu Toy Supplies, Inc.",981-443655,,25-08-2011 00:00
10386,29,Ships,85.76,Euro Shopping Channel,(91) 555 94 44,,26-08-2011 00:00
10398,36,Ships,100,Reims Collectables,26.47.1555,,27-08-2011 00:00
10400,46,Ships,87.8,The Sharp Gifts Warehouse,4085553659,CA,28-08-2011 00:00
10415,32,Ships,95.95,"Australian Collectables, Ltd",61-9-3844-6555,Victoria,29-08-2011 00:00
10106,34,Planes,100,Rovelli Gifts,035-640555,,30-08-2011 00:00
10120,24,Planes,100,"Australian Collectors, Co.",03 9520 4555,Victoria,31-08-2011 00:00
10131,40,Planes,100,Gift Ideas Corp.,2035554407,CT,01-09-2011 00:00
10143,26,Planes,82.77,Mini Creations Ltd.,5085559555,MA,02-09-2011 00:00
10155,20,Planes,100,"Toys of Finland, Co.",90-224 8555,,03-09-2011 00:00
10168,31,Planes,100,Technics Stores Inc.,6505556809,CA,04-09-2011 00:00
10178,22,Planes,87.75,Alpha Cognac,61.77.6555,,05-09-2011 00:00
10198,42,Planes,100,Cruz & Sons Co.,+63 2 555 3587,,06-09-2011 00:00
10210,26,Planes,99.72,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,07-09-2011 00:00
10222,37,Planes,87.75,Collectable Mini Designs Co.,7605558146,CA,08-09-2011 00:00
10235,38,Planes,88.75,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,09-09-2011 00:00
10250,35,Planes,100,The Sharp Gifts Warehouse,4085553659,CA,10-09-2011 00:00
10262,33,Planes,90.75,Euro Shopping Channel,(91) 555 94 44,,11-09-2011 00:00
10275,39,Planes,100,La Rochelle Gifts,40.67.8555,,12-09-2011 00:00
10284,45,Planes,100,"Norway Gifts By Mail, Co.",+47 2212 1555,,13-09-2011 00:00
10296,24,Planes,100,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,,14-09-2011 00:00
10308,35,Planes,88.75,Mini Classics,9145554562,NY,15-09-2011 00:00
10316,23,Planes,100,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,16-09-2011 00:00
10328,37,Planes,100,Rovelli Gifts,035-640555,,17-09-2011 00:00
10340,55,Planes,87.75,Enaco Distributors,(93) 203 4555,,18-09-2011 00:00
10352,49,Planes,100,Auto-Moto Classics Inc.,6175558428,MA,19-09-2011 00:00
10361,26,Planes,100,Souveniers And Things Co.,+61 2 9495 8555,NSW,20-09-2011 00:00
10375,33,Planes,100,La Rochelle Gifts,40.67.8555,,21-09-2011 00:00
10386,37,Planes,83.84,Euro Shopping Channel,(91) 555 94 44,,22-09-2011 00:00
10398,22,Planes,86.76,Reims Collectables,26.47.1555,,23-09-2011 00:00
10401,85,Planes,88.75,Tekni Collectables Inc.,2015559350,NJ,24-09-2011 00:00
10416,22,Planes,100,L'ordine Souveniers,0522-556555,,25-09-2011 00:00
10105,31,Ships,65.77,Danish Wholesale Imports,31 12 3555,,26-09-2011 00:00
10119,38,Ships,65.77,Salzburg Collectables,6562-9555,,27-09-2011 00:00
10129,45,Ships,85.29,"Stylish Desk Decors, Co.",(171) 555-0297,,28-09-2011 00:00
10143,31,Ships,85.29,Mini Creations Ltd.,5085559555,MA,29-09-2011 00:00
10154,36,Ships,64.33,Boards & Toys Co.,3105552373,CA,30-09-2011 00:00
10167,46,Ships,70.11,Scandinavian Gift Ideas,0695-34 6555,,01-10-2011 00:00
10177,32,Ships,76.62,CAF Imports,+34 913 728 555,,02-10-2011 00:00
10185,39,Ships,57.82,Mini Creations Ltd.,5085559555,MA,03-10-2011 00:00
10197,50,Ships,78.79,Enaco Distributors,(93) 203 4555,,04-10-2011 00:00
10208,46,Ships,74.45,"Saveley & Henriot, Co.",78.32.5555,,05-10-2011 00:00
10222,36,Ships,80.95,Collectable Mini Designs Co.,7605558146,CA,06-10-2011 00:00
10233,29,Ships,82.4,Tekni Collectables Inc.,2015559350,NJ,07-10-2011 00:00
10248,32,Ships,75.89,Land of Toys Inc.,2125557818,NY,08-10-2011 00:00
10261,44,Ships,68.67,Quebec Home Shopping Network,(514) 555-8054,Quebec,09-10-2011 00:00
10273,42,Ships,62.16,Petit Auto,(02) 5554 67,,10-10-2011 00:00
10283,47,Ships,65.77,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,11-10-2011 00:00
10295,44,Ships,58.55,Gifts4AllAges.com,6175559555,MA,12-10-2011 00:00
10306,43,Ships,75.17,"AV Stores, Co.",(171) 555-1555,,13-10-2011 00:00
10316,48,Ships,74.45,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,14-10-2011 00:00
10327,21,Ships,96.31,Danish Wholesale Imports,31 12 3555,,15-10-2011 00:00
10339,50,Ships,74.35,"Tokyo Collectables, Ltd",+81 3 3584 0555,Tokyo,16-10-2011 00:00
10350,29,Ships,75.35,Euro Shopping Channel,(91) 555 94 44,,17-10-2011 00:00
10373,41,Ships,70.33,"Oulu Toy Supplies, Inc.",981-443655,,18-10-2011 00:00
10386,37,Ships,100,Euro Shopping Channel,(91) 555 94 44,,19-10-2011 00:00
10397,22,Ships,66.5,Alpha Cognac,61.77.6555,,20-10-2011 00:00
10414,31,Ships,75.89,Gifts4AllAges.com,6175559555,MA,21-10-2011 00:00
10103,42,Classic Cars,100,Baane Mini Imports,07-98 9555,,22-10-2011 00:00
10114,42,Classic Cars,100,"La Corne D'abondance, Co.",(1) 42.34.2555,,23-10-2011 00:00
10126,45,Classic Cars,100,"Corrida Auto Replicas, Ltd",(91) 555 22 82,,24-10-2011 00:00
10140,36,Classic Cars,100,Technics Stores Inc.,6505556809,CA,25-10-2011 00:00
10150,20,Classic Cars,100,"Dragon Souveniers, Ltd.",+65 221 7555,,26-10-2011 00:00
10164,39,Classic Cars,81.93,Mini Auto Werke,7675-3555,,27-10-2011 00:00
10175,42,Classic Cars,85.98,"Stylish Desk Decors, Co.",(171) 555-0297,,28-10-2011 00:00
10183,23,Classic Cars,86.99,"Classic Gift Ideas, Inc",2155554695,PA,29-10-2011 00:00
10194,26,Classic Cars,89.01,"Saveley & Henriot, Co.",78.32.5555,,30-10-2011 00:00
10206,33,Classic Cars,100,Canadian Gift Exchange Network,(604) 555-3392,BC,31-10-2011 00:00
10217,31,Classic Cars,88,Handji Gifts& Co,+65 224 1555,,01-11-2011 00:00
10229,50,Classic Cars,100,Mini Gifts Distributors Ltd.,4155551450,CA,02-11-2011 00:00
10245,44,Classic Cars,100,Super Scale Inc.,2035559545,CT,03-11-2011 00:00
10258,45,Classic Cars,80.92,"Tokyo Collectables, Ltd",+81 3 3584 0555,Tokyo,04-11-2011 00:00
10270,46,Classic Cars,88,Souveniers And Things Co.,+61 2 9495 8555,NSW,05-11-2011 00:00
10281,27,Classic Cars,85.98,Diecast Classics Inc.,2155551555,PA,06-11-2011 00:00
10291,28,Classic Cars,100,Scandinavian Gift Ideas,0695-34 6555,,07-11-2011 00:00
10304,40,Classic Cars,100,Auto Assoc. & Cie.,30.59.8555,,08-11-2011 00:00
10313,30,Classic Cars,99.13,Canadian Gift Exchange Network,(604) 555-3392,BC,09-11-2011 00:00
10324,34,Classic Cars,100,Vitachrome Inc.,2125551500,NY,10-11-2011 00:00
10336,46,Classic Cars,100,"La Corne D'abondance, Co.",(1) 42.34.2555,,11-11-2011 00:00
10348,32,Classic Cars,82.83,"Corrida Auto Replicas, Ltd",(91) 555 22 82,,12-11-2011 00:00
10358,27,Classic Cars,100,Euro Shopping Channel,(91) 555 94 44,,13-11-2011 00:00
10371,34,Classic Cars,100,Mini Gifts Distributors Ltd.,4155551450,CA,14-11-2011 00:00
10382,34,Classic Cars,54.84,Mini Gifts Distributors Ltd.,4155551450,CA,15-11-2011 00:00
10411,34,Classic Cars,100,Quebec Home Shopping Network,(514) 555-8054,Quebec,16-11-2011 00:00
10424,46,Classic Cars,80.92,Euro Shopping Channel,(91) 555 94 44,,17-11-2011 00:00
10106,32,Planes,100,Rovelli Gifts,035-640555,,18-11-2011 00:00
10120,24,Planes,100,"Australian Collectors, Co.",03 9520 4555,Victoria,19-11-2011 00:00
10133,27,Planes,99.67,Euro Shopping Channel,(91) 555 94 44,,20-11-2011 00:00
10145,20,Planes,100,Toys4GrownUps.com,6265557265,CA,21-11-2011 00:00
10168,36,Planes,100,Technics Stores Inc.,6505556809,CA,22-11-2011 00:00
10188,29,Planes,100,Herkku Gifts,+47 2267 3215,,23-11-2011 00:00
10210,25,Planes,100,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,24-11-2011 00:00
10223,29,Planes,100,"Australian Collectors, Co.",03 9520 4555,Victoria,25-11-2011 00:00
10235,25,Planes,96.11,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,26-11-2011 00:00
10250,44,Planes,100,The Sharp Gifts Warehouse,4085553659,CA,27-11-2011 00:00
10263,47,Planes,100,Gift Depot Inc.,2035552570,CT,28-11-2011 00:00
10275,48,Planes,100,La Rochelle Gifts,40.67.8555,,29-11-2011 00:00
10285,45,Planes,100,Marta's Replicas Co.,6175558555,MA,30-11-2011 00:00
10297,35,Planes,100,"Clover Collections, Co.",+353 1862 1555,,01-12-2011 00:00
10308,31,Planes,100,Mini Classics,9145554562,NY,02-12-2011 00:00
10318,50,Planes,100,Diecast Classics Inc.,2155551555,PA,03-12-2011 00:00
10328,33,Planes,100,Rovelli Gifts,035-640555,,04-12-2011 00:00
10340,29,Planes,100,Enaco Distributors,(93) 203 4555,,05-12-2011 00:00
10353,48,Planes,68.8,Gift Ideas Corp.,2035554407,CT,06-12-2011 00:00
10361,44,Planes,72.42,Souveniers And Things Co.,+61 2 9495 8555,NSW,07-12-2011 00:00
10375,25,Planes,66.73,La Rochelle Gifts,40.67.8555,,08-12-2011 00:00
10388,50,Planes,100,FunGiftIdeas.com,5085552555,MA,09-12-2011 00:00
10398,23,Planes,100,Reims Collectables,26.47.1555,,10-12-2011 00:00
10401,21,Planes,96.11,Tekni Collectables Inc.,2015559350,NJ,11-12-2011 00:00
10416,41,Planes,100,L'ordine Souveniers,0522-556555,,12-12-2011 00:00
10106,44,Planes,74.4,Rovelli Gifts,035-640555,,13-12-2011 00:00
10120,43,Planes,76,"Australian Collectors, Co.",03 9520 4555,Victoria,14-12-2011 00:00
10143,28,Planes,96,Mini Creations Ltd.,5085559555,MA,15-12-2011 00:00
10155,43,Planes,86.4,"Toys of Finland, Co.",90-224 8555,,16-12-2011 00:00
10168,48,Planes,96,Technics Stores Inc.,6505556809,CA,17-12-2011 00:00
10199,38,Planes,82.4,West Coast Collectables Co.,3105553722,CA,18-12-2011 00:00
10210,31,Planes,86.4,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,19-12-2011 00:00
10223,26,Planes,67.2,"Australian Collectors, Co.",03 9520 4555,Victoria,20-12-2011 00:00
10235,32,Planes,92,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,21-12-2011 00:00
10250,44,Planes,67.2,The Sharp Gifts Warehouse,4085553659,CA,22-12-2011 00:00
10262,27,Planes,76,Euro Shopping Channel,(91) 555 94 44,,23-12-2011 00:00
10275,43,Planes,73.6,La Rochelle Gifts,40.67.8555,,24-12-2011 00:00
10284,25,Planes,69.6,"Norway Gifts By Mail, Co.",+47 2212 1555,,25-12-2011 00:00
10296,22,Planes,80.8,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,,26-12-2011 00:00
10308,21,Planes,87.2,Mini Classics,9145554562,NY,27-12-2011 00:00
10316,48,Planes,75.2,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,28-12-2011 00:00
10328,33,Planes,64,Rovelli Gifts,035-640555,,29-12-2011 00:00
10341,34,Planes,100,Salzburg Collectables,6562-9555,,30-12-2011 00:00
10353,43,Planes,81.95,Gift Ideas Corp.,2035554407,CT,31-12-2011 00:00
10361,44,Planes,100,Souveniers And Things Co.,+61 2 9495 8555,NSW,01-01-2012 00:00
10375,44,Planes,100,La Rochelle Gifts,40.67.8555,,02-01-2012 00:00
10386,32,Planes,94.34,Euro Shopping Channel,(91) 555 94 44,,03-01-2012 00:00
10398,29,Planes,65.6,Reims Collectables,26.47.1555,,04-01-2012 00:00
10401,77,Planes,92,Tekni Collectables Inc.,2015559350,NJ,05-01-2012 00:00
10416,39,Planes,67.2,L'ordine Souveniers,0522-556555,,06-01-2012 00:00
10105,39,Ships,81.14,Danish Wholesale Imports,31 12 3555,,07-01-2012 00:00
10118,36,Ships,100,Enaco Distributors,(93) 203 4555,,08-01-2012 00:00
10129,42,Ships,91.15,"Stylish Desk Decors, Co.",(171) 555-0297,,09-01-2012 00:00
10142,21,Ships,100,Mini Gifts Distributors Ltd.,4155551450,CA,10-01-2012 00:00
10153,50,Ships,88.15,Euro Shopping Channel,(91) 555 94 44,,11-01-2012 00:00
10167,24,Ships,100,Scandinavian Gift Ideas,0695-34 6555,,12-01-2012 00:00
10177,44,Ships,92.16,CAF Imports,+34 913 728 555,,13-01-2012 00:00
10185,37,Ships,100,Mini Creations Ltd.,5085559555,MA,14-01-2012 00:00
10197,27,Ships,92.16,Enaco Distributors,(93) 203 4555,,15-01-2012 00:00
10208,37,Ships,100,"Saveley & Henriot, Co.",78.32.5555,,16-01-2012 00:00
10222,38,Ships,100,Collectable Mini Designs Co.,7605558146,CA,17-01-2012 00:00
10232,48,Ships,96.16,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,18-01-2012 00:00
10248,30,Ships,100,Land of Toys Inc.,2125557818,NY,19-01-2012 00:00
10261,25,Ships,88.15,Quebec Home Shopping Network,(514) 555-8054,Quebec,20-01-2012 00:00
10273,40,Ships,86.15,Petit Auto,(02) 5554 67,,21-01-2012 00:00
10283,22,Ships,88.15,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,22-01-2012 00:00
10295,34,Ships,100,Gifts4AllAges.com,6175559555,MA,23-01-2012 00:00
10306,32,Ships,90.15,"AV Stores, Co.",(171) 555-1555,,24-01-2012 00:00
10315,31,Ships,86.15,La Rochelle Gifts,40.67.8555,,25-01-2012 00:00
10327,43,Ships,80,Danish Wholesale Imports,31 12 3555,,26-01-2012 00:00
10337,31,Ships,89.38,Classic Legends Inc.,2125558493,NY,27-01-2012 00:00
10350,31,Ships,77.34,Euro Shopping Channel,(91) 555 94 44,,28-01-2012 00:00
10373,34,Ships,96.34,"Oulu Toy Supplies, Inc.",981-443655,,29-01-2012 00:00
10386,45,Ships,92.08,Euro Shopping Channel,(91) 555 94 44,,30-01-2012 00:00
10397,48,Ships,100,Alpha Cognac,61.77.6555,,31-01-2012 00:00
10414,28,Ships,100,Gifts4AllAges.com,6175559555,MA,01-02-2012 00:00
10105,22,Ships,100,Danish Wholesale Imports,31 12 3555,,02-02-2012 00:00
10117,45,Ships,83.42,"Dragon Souveniers, Ltd.",+65 221 7555,,03-02-2012 00:00
10129,30,Ships,85.41,"Stylish Desk Decors, Co.",(171) 555-0297,,04-02-2012 00:00
10142,38,Ships,85.41,Mini Gifts Distributors Ltd.,4155551450,CA,05-02-2012 00:00
10153,20,Ships,100,Euro Shopping Channel,(91) 555 94 44,,06-02-2012 00:00
10167,28,Ships,100,Scandinavian Gift Ideas,0695-34 6555,,07-02-2012 00:00
10177,24,Ships,100,CAF Imports,+34 913 728 555,,08-02-2012 00:00
10185,22,Ships,79.45,Mini Creations Ltd.,5085559555,MA,09-02-2012 00:00
10197,35,Ships,93.35,Enaco Distributors,(93) 203 4555,,10-02-2012 00:00
10208,33,Ships,85.41,"Saveley & Henriot, Co.",78.32.5555,,11-02-2012 00:00
10222,31,Ships,95.34,Collectable Mini Designs Co.,7605558146,CA,12-02-2012 00:00
10232,35,Ships,82.43,giftsbymail.co.uk,(198) 555-8888,Isle of Wight,13-02-2012 00:00
10248,35,Ships,90.37,Land of Toys Inc.,2125557818,NY,14-02-2012 00:00
10261,50,Ships,81.43,Quebec Home Shopping Network,(514) 555-8054,Quebec,15-02-2012 00:00
10273,26,Ships,100,Petit Auto,(02) 5554 67,,16-02-2012 00:00
10283,38,Ships,89.38,"Royal Canadian Collectables, Ltd.",(604) 555-4555,BC,17-02-2012 00:00
10294,45,Ships,100,Online Mini Collectables,6175557555,MA,18-02-2012 00:00
10306,30,Ships,100,"AV Stores, Co.",(171) 555-1555,,19-02-2012 00:00
10315,37,Ships,91.37,La Rochelle Gifts,40.67.8555,,20-02-2012 00:00
10327,37,Ships,86.61,Danish Wholesale Imports,31 12 3555,,21-02-2012 00:00
10337,36,Ships,71.89,Classic Legends Inc.,2125558493,NY,22-02-2012 00:00
10350,25,Ships,100,Euro Shopping Channel,(91) 555 94 44,,23-02-2012 00:00
10373,37,Ships,100,"Oulu Toy Supplies, Inc.",981-443655,,24-02-2012 00:00
10386,30,Ships,95.48,Euro Shopping Channel,(91) 555 94 44,,25-02-2012 00:00
10397,36,Ships,100,Alpha Cognac,61.77.6555,,26-02-2012 00:00
10414,27,Ships,90.37,Gifts4AllAges.com,6175559555,MA,27-02-2012 00:00
10106,48,Planes,61.44,Rovelli Gifts,035-640555,,28-02-2012 00:00
10119,26,Planes,59.22,Salzburg Collectables,6562-9555,,29-02-2012 00:00
10131,26,Planes,85.13,Gift Ideas Corp.,2035554407,CT,01-03-2012 00:00
